"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"554","NK","TIMP1","B","CD63",1,509,546,0.0595453901680277,554,0.678996791532623,356,-0.266545585977459,588,-0.215394082179818,538
"555","NK","ICAM3","B","ITGB2",1,479.25,559.5,0.0593656481449756,555,0.800421637305175,196,-0.328683049415154,602,-0.287385968848126,564
"556","CD8 T","SELPLG","CD8 T","SELL",1,516,558.5,0.0588625202131406,556,0.68827153829062,351,-0.305160804343027,596,-0.281391430368948,561
"557","NK","CD74","NK","CXCR4",1,464,585.5,0.058737877884747,557,0.885149377081766,64,-0.409058968379164,621,-0.491423305986738,614
"558","NK","GNAS","CD8 T","PTGDR",1,482,472,0.0586903396813183,558,0.621996034225776,426,-0.0900110492552327,493,-0.0621103929765809,451
"559","NK","CD82","NK","CD37",1,480.5,546,0.057511368460714,559,0.743385770852808,271,-0.197434436365326,558,-0.204924284332004,534
"560","B","MIF","NK","CD44",1,488,554,0.0566696077026883,560,0.757689199529763,258,-0.264277111782961,586,-0.251190049377918,548
"561","B","SRGN","B","CD44",1,492,577.5,0.0563022699055711,561,0.798663404034261,199,-0.383954451342668,614,-0.395687110941096,594
"562","CD8 T","HLA-DRA","B","CD81",1,519.5,554,0.0559234161192601,562,0.694431862032863,343,-0.473250754520138,627,-0.246858351947904,546
"563","B","CD320","NK","TMEM167A",1,537.75,531.5,0.0558753865061991,563,0.42697046940842,611,-0.0958983211955019,500,-0.0964414814279199,477
"564","CD8 T","LGALS1","B","PTPRC",1,483,567.5,0.0549394219864676,564,0.80463091664262,188,-0.357132075756847,609,-0.331248493663183,571
"565","CD8 T","HLA-DRA","NK","CD53",1,442.75,526.5,0.0548749226664169,565,0.858389167454887,100,-0.398632701130953,618,-0.113719365399311,488
"566","NK","LRPAP1","B","CD320",1,517.5,516,0.0547844271720212,566,0.515954164237853,551,-0.0768741188442627,481,-0.0884311768084309,472
"567","CD8 T","ICAM2","B","ITGB2",1,531.25,587,0.0542249042040894,567,0.736354398666199,286,-0.352702888957993,607,NA,665
"568","CD8 T","HLA-DRA","CD8 T","CD81",1,524.75,559,0.0533986003718478,568,0.689508378205001,349,-0.502339304706099,632,-0.257641671360359,550
"569","CD8 T","LRPAP1","B","CD320",1,525.75,526.5,0.0526131613003483,569,0.510902894181112,556,-0.0933365705165576,497,-0.101316272012186,481
"570","B","CD320","B","TMEM167A",1,545.75,540.5,0.0518025287408004,570,0.417738285668103,616,-0.107764507879913,511,-0.111463554515093,486
"571","NK","LTB","CD8 T","TNFRSF1A",1,535.75,576,0.0514020696222631,571,0.663114373865655,372,-0.40315747208549,619,-0.372460659134821,581
"572","NK","CD58","B","CD2",1,564.5,575.5,0.0503942977061442,572,0.480753195880698,579,-0.328976891639118,603,-0.136487159609424,504
"573","B","LRPAP1","B","SORL1",1,548.75,556.5,0.0503861132642778,573,0.498783591837894,568,-0.168352263505283,545,-0.146199086882893,509
"574","NK","HLA-DRB1","B","CD37",1,401,455.5,0.0488425878097903,574,0.84409335743674,119,-0.185397009707316,554,0.0428564023877328,357
"575","NK","HLA-DRA","B","CD81",1,529.5,566.5,0.048745553080705,575,0.679665858524322,354,-0.500677663097405,631,-0.27353528566975,558
"576","NK","HLA-DRA","NK","CD53",1,453.75,541,0.0478316354982857,576,0.849832800335777,111,-0.42605960970822,622,-0.140396299121157,506
"577","CD8 T","HLA-DRB1","CD8 T","CD37",1,488.5,593.5,0.0468423039510802,577,0.84132203896429,124,-0.571111988365797,643,-0.461399753464656,610
"578","NK","HLA-DRA","CD8 T","CD81",1,535.5,570.5,0.0465448016142347,578,0.674615935887977,363,-0.529766213283366,638,-0.284318605082205,563
"579","NK","MS4A1","B","CD82",1,475.75,482,0.0455414054196615,579,0.614798537571908,435,-0.143496889105462,529,0.0387943082847877,360
"580","CD8 T","HLA-DRA","B","CD53",1,479.5,578.5,0.0435914890153689,580,0.843813095577732,120,-0.552431894544503,641,-0.353403769372115,577
"581","CD8 T","HLA-DRB1","NK","CD82",1,526.75,568,0.0434080689530697,581,0.677295762480864,359,-0.372862669995007,612,-0.272111251486063,555
"582","NK","CD82","CD8 T","CD37",1,525.5,587,0.0421935028258354,582,0.712751065912346,313,-0.384607703493689,615,-0.392921863385571,592
"583","CD8 T","HLA-DRA","CD8 T","CD53",1,486,586.5,0.0418318114796931,583,0.841078577422447,126,-0.580498016216243,645,-0.390783105695294,590
"584","B","LRPAP1","B","CD320",1,559.5,567,0.0408818441897861,584,0.479381291469004,581,-0.181855028893294,553,-0.170934249159577,520
"585","CD8 T","HLA-DRA","NK","CD37",1,483.75,587,0.0408053373450566,585,0.849885422196057,109,-0.613960660240968,652,-0.389076350450756,589
"586","B","CD320","CD8 T","TMEM167A",1,565,560.5,0.0406015174151561,586,0.388438262890693,627,-0.149570278550956,535,-0.152776662037181,512
"587","B","IL10RB","B","IL10RA",1,577,579,0.0399337229487991,587,0.37478112734599,629,-0.218162640238455,571,-0.178018099215193,521
"588","B","SELPLG","CD8 T","SELL",1,543.75,582,0.0393455517274846,588,0.643512007035788,394,-0.39345272019139,617,-0.352662561128827,576
"589","NK","HLA-DRB1","B","CD81",1,551,577.5,0.0392698027850441,589,0.624704669291057,421,-0.480802322404366,628,-0.312245989048529,566
"590","NK","HLA-DRB1","NK","CD53",1,475,556,0.0385335435581979,590,0.816171220151731,168,-0.406184269015181,620,-0.179107002499936,522
"591","B","LGALS1","B","PTPRC",1,516.75,597,0.0380552624636593,591,0.77415047157222,240,-0.504143517617818,633,-0.438067369376374,603
"592","NK","HLA-DRA","B","CD53",1,489.75,588,0.0379964492357579,592,0.83454577418631,139,-0.57985880312177,644,-0.380080703093962,584
"593","NK","HLA-DRB1","CD8 T","CD81",1,555.75,581,0.0374968600116982,593,0.619273658463603,427,-0.509890872590327,634,-0.323029308460984,569
"594","CD8 T","GNAS","CD8 T","PTGDR",1,550,557,0.0369130368937071,594,0.566153351830863,492,-0.227306133695457,573,-0.218047519684351,541
"595","B","SRGN","NK","CD44",1,525.5,606,0.0365544163758784,595,0.761695036801366,254,-0.513320765722845,636,-0.525722574866727,617
"596","NK","HLA-DRA","CD8 T","CD53",1,497,597.5,0.0364626292248829,596,0.831681368951566,144,-0.60792492479351,649,-0.41746003941714,599
"597","NK","HLA-DRA","NK","CD37",1,494.5,597.5,0.0355679047447262,597,0.840910471435769,127,-0.641387568818235,656,-0.415753284172602,598
"598","B","CCL5","CD8 T","CXCR3",1,552.25,593,0.0348187551254283,598,0.66839403704439,368,-0.635677354424905,655,-0.388489734751288,588
"599","CD8 T","CD59","B","CD2",1,570.5,569.5,0.0322880361111162,599,0.53005836263056,535,-0.356569013527814,608,-0.216217420559921,540
"600","NK","HLA-DRB1","B","CD53",1,510.5,600,0.0306102397802268,600,0.798270869040013,200,-0.559983462428731,642,-0.418791406472741,600
"601","CD8 T","HLA-DRA","CD8 T","CD37",1,508.25,612,0.0299370396264161,601,0.829040807609445,149,-0.801133927369331,660,-0.577073929504322,623
"602","NK","HLA-DRB1","CD8 T","CD53",1,516,605.5,0.0293745822580916,602,0.794932774420076,207,-0.588049584100471,646,-0.456170742795919,609
"603","B","TIMP1","CD8 T","CD63",1,559,586.5,0.0289580393584824,603,0.595974473209397,452,-0.368041608949315,611,-0.325144670292018,570
"604","NK","HLA-DRB1","NK","CD37",1,513,606,0.0286537851461061,604,0.805706116100081,187,-0.621512228125196,653,-0.454463987551381,608
"605","CD8 T","HLA-DRA","NK","CD82",1,554,595.5,0.0277422110089075,605,0.657487713419995,378,-0.602884608998541,647,-0.387785427525729,586
"606","CD8 T","HLA-DRA","CD8 T","CD63",1,528.5,609.5,0.0275588078415845,606,0.774523664863465,237,-0.732229890806853,658,-0.479817739327407,613
"607","B","CD2","NK","CD53",1,493.5,544.5,0.0272268453632726,607,0.739573419050713,278,-0.315550289314845,598,-0.117629709250791,491
"608","B","CCL5","NK","CXCR3",1,568,607,0.0270838635150079,608,0.639990159145765,401,-0.716298459459476,657,-0.453761749632185,606
"609","NK","HLA-DRA","CD8 T","CD37",1,514.75,616.5,0.0260945710304355,609,0.819084900806271,164,-0.828560835946598,662,-0.603750863226169,624
"610","NK","HLA-DRA","NK","CD82",1,564,603.5,0.0241814522994614,610,0.641857172821454,395,-0.630311517575808,654,-0.414462361247575,597
"611","NK","HLA-DRA","CD8 T","CD63",1,534.5,613.5,0.0240215892322831,611,0.762303188138909,252,-0.75965679938412,659,-0.506494673049253,616
"612","NK","MS4A1","NK","CD53",1,500.5,544,0.0236013811544449,612,0.720647459190886,302,-0.333569293190174,604,-0.105374874843162,484
"613","B","TIMP1","B","CD63",1,579.75,600,0.0223669547328303,613,0.564535049803432,493,-0.471419952478088,626,-0.388450855683802,587
"614","B","CD2","B","CD53",1,530.5,596,0.0216284355932695,614,0.716802397082012,305,-0.469349482728395,625,-0.357314113223596,578
"615","CD8 T","HLA-DRA","B","CD63",1,539.75,617,0.0212861996578139,615,0.751177351577567,262,-0.835608234335625,663,-0.543123924719191,619
"616","NK","HLA-DRB1","CD8 T","CD37",1,532.5,620.5,0.0210219926406199,616,0.78031259987142,228,-0.808685495253559,661,-0.642461566604948,625
"617","B","CD2","CD8 T","CD53",1,538.5,605,0.0207553506607528,617,0.712601558797216,314,-0.497415604400136,630,-0.394693449546774,593
"618","B","LCK","NK","CD8A",1,580,611,0.0206685776549574,618,0.591244590051443,458,-0.550194136378679,640,-0.450726367790227,604
"619","B","CD59","B","CD2",1,599.25,603,0.0199289535986727,619,0.469816007001321,587,-0.46140818392182,623,-0.316431129264972,568
"620","NK","HLA-DRB1","NK","CD82",1,586,612.5,0.0194807690720752,620,0.584375861550958,468,-0.610436176882769,651,-0.453173064626354,605
"621","NK","MS4A1","B","CD53",1,540.5,598,0.018748442774046,621,0.69689980412161,337,-0.487368486603725,629,-0.345059278815967,575
"622","NK","HLA-DRA","B","CD63",1,547.5,621.5,0.0185540806930265,622,0.738119372835784,282,-0.863035142912892,665,-0.569800858441037,621
"623","NK","MS4A1","CD8 T","CD53",1,548,604,0.0179916158263187,623,0.692530375328801,347,-0.515434608275465,637,-0.382438615139145,585
"624","NK","CD59","B","CD2",1,605,611,0.0173936419075059,624,0.452910615629863,598,-0.467207391697213,624,-0.336988722196267,574
"625","B","LCK","B","CD8B",1,601.25,618,0.0167939457522319,625,0.539081489536933,519,-0.608375936246698,650,-0.463601022149259,611
"626","B","CCL5","B","CXCR3",1,605.5,624,0.012610139117639,626,0.548126287927035,510,-0.858987621253989,664,-0.575900391235685,622
"627","NK","MS4A1","NK","CD82",1,612.25,613.5,0.0119317616184809,627,0.449626262535642,600,-0.537821201057763,639,-0.37944093696958,583
"628","B","MIF","B","CD74",1,604.25,629,0,628,0,630,-0.0912727714884221,494,NA,665
"629","B","EBI3","B","IL27RA",1,421.5,441,0,628,0,630,0.105472416784251,254,0.220308098250915,174
"630","B","HLA-E","NK","KLRD1",1,602.5,629,0,628,0,630,-0.0867209411728574,487,NA,665
"631","B","MIF","NK","CD74",1,604.25,629,0,628,0,630,-0.0912727714884221,494,NA,665
"632","B","TGFB1","NK","TGFBR1",1,601.5,629,0,628,0,630,-0.0815677179084113,483,NA,665
"633","B","HLA-E","CD8 T","KLRD1",1,602.5,629,0,628,0,630,-0.0867209411728574,487,NA,665
"634","B","TGFB1","CD8 T","TGFBR2",1,601.5,629,0,628,0,630,-0.0815677179084113,483,NA,665
"635","B","MIF","CD8 T","CD74",1,604.25,629,0,628,0,630,-0.0912727714884221,494,NA,665
"636","B","EBI3","CD8 T","IL27RA",1,544.25,629,0,628,0,630,0.105472416784251,254,NA,665
"637","NK","MIF","B","CD74",1,541.75,629,0,628,0,630,0.113840714239301,244,NA,665
"638","NK","HLA-E","NK","KLRD1",1,558,629,0,628,0,630,0.0667597712750366,309,NA,665
"639","NK","MIF","NK","CD74",1,541.75,629,0,628,0,630,0.113840714239301,244,NA,665
"640","NK","TGFB1","NK","TGFBR1",1,509.25,629,0,628,0,630,0.268119195419837,114,NA,665
"641","NK","HLA-E","CD8 T","KLRD1",1,558,629,0,628,0,630,0.0667597712750366,309,NA,665
"642","NK","TGFB1","CD8 T","TGFBR2",1,509.25,629,0,628,0,630,0.268119195419837,114,NA,665
"643","NK","MIF","CD8 T","CD74",1,541.75,629,0,628,0,630,0.113840714239301,244,NA,665
"644","CD8 T","MIF","B","CD74",1,585.25,629,0,628,0,630,-0.0228542377984277,418,NA,665
"645","CD8 T","HLA-E","NK","KLRD1",1,575.5,629,0,628,0,630,0.0163668643865253,379,NA,665
"646","CD8 T","IL23A","NK","IL12RB1",1,530.75,629,0,628,0,630,0.152711613763686,200,NA,665
"647","CD8 T","MIF","NK","CD74",1,585.25,629,0,628,0,630,-0.0228542377984277,418,NA,665
"648","CD8 T","TGFB1","NK","TGFBR1",1,620.5,629,0,628,0,630,-0.197550140230647,559,NA,665
"649","CD8 T","HLA-E","CD8 T","KLRD1",1,575.5,629,0,628,0,630,0.0163668643865253,379,NA,665
"650","CD8 T","IL23A","CD8 T","IL12RB1",1,530.75,629,0,628,0,630,0.152711613763686,200,NA,665
"651","CD8 T","TGFB1","CD8 T","TGFBR2",1,620.5,629,0,628,0,630,-0.197550140230647,559,NA,665
"652","CD8 T","MIF","CD8 T","CD74",1,585.25,629,0,628,0,630,-0.0228542377984277,418,NA,665
"653","NK","IFNG","B","IFNGR1",1,403.5,376.5,NA,665,0.549494225860438,509,0.15764620155588,196,0.134060225404685,244
"654","CD8 T","IFNG","B","IFNGR1",1,568.75,561.5,NA,665,0.42886836631811,609,-0.112375083038153,514,-0.113245002034301,487
"655","NK","IFNG","NK","IFNGR1",1,417,429.5,NA,665,NA,665,0.225046320724037,144,0.199716328154568,194
"656","CD8 T","IFNG","NK","IFNGR1",1,554,554.5,NA,665,NA,665,-0.0449749638699964,444,-0.0475888992844179,442
